StopNumber	PeriodName	TotalCount
84361	weekendNonpeak	31
84361	weekendPMpeak	18
84369	weekdayAMpeak	65
84369	weekdayNonpeak	33
84369	weekdayPMpeak	55
84369	weekendAMpeak	67
84369	weekendNonpeak	16
84369	weekendPMpeak	42
84451	weekdayAMpeak	22
84451	weekdayNonpeak	6
84451	weekdayPMpeak	60
84451	weekendAMpeak	50
84451	weekendNonpeak	46
84451	weekendPMpeak	54
84459	weekdayAMpeak	30
84459	weekdayNonpeak	22
84459	weekdayPMpeak	48
84459	weekendAMpeak	55
84459	weekendNonpeak	51
84459	weekendPMpeak	29
84461	weekdayAMpeak	38
84461	weekdayNonpeak	25
84461	weekdayPMpeak	50
84461	weekendAMpeak	58
84461	weekendNonpeak	30
84461	weekendPMpeak	5
84469	weekdayAMpeak	51
84469	weekdayNonpeak	50
84469	weekdayPMpeak	34
84469	weekendAMpeak	29
84469	weekendNonpeak	13
84469	weekendPMpeak	14
84471	weekdayAMpeak	26
84471	weekdayNonpeak	66
84471	weekdayPMpeak	27
84471	weekendAMpeak	20
84471	weekendNonpeak	52
84471	weekendPMpeak	21
84479	weekdayAMpeak	33
84479	weekdayNonpeak	11
84479	weekdayPMpeak	68
84479	weekendAMpeak	42
84479	weekendNonpeak	7
84479	weekendPMpeak	8
84481	weekdayAMpeak	23
84481	weekdayNonpeak	21
84481	weekdayPMpeak	36
84481	weekendAMpeak	7
84481	weekendNonpeak	54
84481	weekendPMpeak	34
84489	weekdayAMpeak	0
84489	weekdayNonpeak	46
84489	weekdayPMpeak	33
84489	weekendAMpeak	42
84489	weekendNonpeak	17
84489	weekendPMpeak	0
84491	weekdayAMpeak	47
84491	weekdayNonpeak	20
84491	weekdayPMpeak	48
84491	weekendAMpeak	32
84491	weekendNonpeak	52
84491	weekendPMpeak	51
84499	weekdayAMpeak	10
84499	weekdayNonpeak	11
84499	weekdayPMpeak	39
84499	weekendAMpeak	31
84499	weekendNonpeak	22
84499	weekendPMpeak	32
84501	weekdayAMpeak	7
84501	weekdayNonpeak	36
84501	weekdayPMpeak	37
84501	weekendAMpeak	63
84501	weekendNonpeak	49
84501	weekendPMpeak	30
84511	weekdayAMpeak	62
84511	weekdayNonpeak	15
84511	weekdayPMpeak	6
84511	weekendAMpeak	4
84511	weekendNonpeak	48
84511	weekendPMpeak	45
84601	weekdayAMpeak	34
84601	weekdayNonpeak	17
84601	weekdayPMpeak	31
84601	weekendAMpeak	35
84601	weekendNonpeak	35
84601	weekendPMpeak	20
84609	weekdayAMpeak	32
84609	weekdayNonpeak	21
84609	weekdayPMpeak	13
84609	weekendAMpeak	24
84609	weekendNonpeak	39
84609	weekendPMpeak	3
84611	weekdayAMpeak	49
84611	weekdayNonpeak	39
84611	weekdayPMpeak	21
84611	weekendAMpeak	4
84611	weekendNonpeak	32
84611	weekendPMpeak	44
84619	weekdayAMpeak	39
84619	weekdayNonpeak	32
84619	weekdayPMpeak	55
84619	weekendAMpeak	45
84619	weekendNonpeak	38
84619	weekendPMpeak	7
84621	weekdayAMpeak	15
84621	weekdayNonpeak	50
84621	weekdayPMpeak	6
84621	weekendAMpeak	14
84621	weekendNonpeak	36
84621	weekendPMpeak	15
84629	weekdayAMpeak	17
84629	weekdayNonpeak	51
84629	weekdayPMpeak	29
84629	weekendAMpeak	19
84629	weekendNonpeak	57
84629	weekendPMpeak	8
84631	weekdayAMpeak	54
84631	weekdayNonpeak	37
84631	weekdayPMpeak	54
84631	weekendAMpeak	48
84631	weekendNonpeak	68
84631	weekendPMpeak	30
84639	weekdayAMpeak	46
84639	weekdayNonpeak	28
84639	weekdayPMpeak	17
84639	weekendAMpeak	7
84639	weekendNonpeak	18
84639	weekendPMpeak	51
85051	weekdayAMpeak	26
85051	weekdayNonpeak	65
85051	weekdayPMpeak	22
85051	weekendAMpeak	35
85051	weekendNonpeak	56
85051	weekendPMpeak	4
85059	weekdayAMpeak	19
85059	weekdayNonpeak	24
85059	weekdayPMpeak	37
85059	weekendAMpeak	21
85059	weekendNonpeak	25
85059	weekendPMpeak	53
85061	weekdayAMpeak	32
85061	weekdayNonpeak	64
85061	weekdayPMpeak	51
85061	weekendAMpeak	63
85061	weekendNonpeak	58
85061	weekendPMpeak	48
85069	weekdayAMpeak	45
85069	weekdayNonpeak	2
85069	weekdayPMpeak	58
85069	weekendAMpeak	34
85069	weekendNonpeak	21
85069	weekendPMpeak	40
85071	weekdayAMpeak	3
85071	weekdayNonpeak	14
85071	weekdayPMpeak	41
85071	weekendAMpeak	5
85071	weekendNonpeak	64
85071	weekendPMpeak	27
85079	weekdayAMpeak	65
85079	weekdayNonpeak	25
85079	weekdayPMpeak	52
85079	weekendAMpeak	64
85079	weekendNonpeak	67
85079	weekendPMpeak	54
85081	weekdayAMpeak	14
85081	weekdayNonpeak	55
85081	weekdayPMpeak	20
85081	weekendAMpeak	27
85081	weekendNonpeak	41
85081	weekendPMpeak	63
85089	weekdayAMpeak	66
85089	weekdayNonpeak	32
85089	weekdayPMpeak	43
85089	weekendAMpeak	68
85089	weekendNonpeak	49
85089	weekendPMpeak	21
85091	weekdayAMpeak	52
85091	weekdayNonpeak	47
85091	weekdayPMpeak	22
85091	weekendAMpeak	59
85091	weekendNonpeak	57
85091	weekendPMpeak	33
85099	weekdayAMpeak	67
85099	weekdayNonpeak	66
85099	weekdayPMpeak	62
85099	weekendAMpeak	40
85099	weekendNonpeak	26
85099	weekendPMpeak	23
85101	weekdayAMpeak	63
85101	weekdayNonpeak	40
85101	weekdayPMpeak	2
85101	weekendAMpeak	65
85101	weekendNonpeak	59
85101	weekendPMpeak	32
85109	weekdayAMpeak	13
85109	weekdayNonpeak	61
85109	weekdayPMpeak	58
85109	weekendAMpeak	17
85109	weekendNonpeak	21
85109	weekendPMpeak	68
92041	weekdayAMpeak	53
92041	weekdayNonpeak	7
92041	weekdayPMpeak	16
92041	weekendAMpeak	35
92041	weekendNonpeak	49
92041	weekendPMpeak	15
92049	weekdayAMpeak	37
92049	weekdayNonpeak	19
92049	weekdayPMpeak	31
92049	weekendAMpeak	55
92049	weekendNonpeak	15
92049	weekendPMpeak	43
92051	weekdayAMpeak	37
92051	weekdayNonpeak	43
92051	weekdayPMpeak	66
92051	weekendAMpeak	32
92051	weekendNonpeak	20
92051	weekendPMpeak	42
92059	weekdayAMpeak	21
92059	weekdayNonpeak	61
92059	weekdayPMpeak	53
92059	weekendAMpeak	68
92059	weekendNonpeak	10
92059	weekendPMpeak	49
92061	weekdayAMpeak	26
92061	weekdayNonpeak	16
92061	weekdayPMpeak	34
92061	weekendAMpeak	43
92061	weekendNonpeak	62
92061	weekendPMpeak	8
92069	weekdayAMpeak	66
92069	weekdayNonpeak	16
92069	weekdayPMpeak	36
92069	weekendAMpeak	10
92069	weekendNonpeak	60
92069	weekendPMpeak	68
92071	weekdayAMpeak	7
92071	weekdayNonpeak	48
92071	weekdayPMpeak	42
92071	weekendAMpeak	1
92071	weekendNonpeak	52
92071	weekendPMpeak	43
92079	weekdayAMpeak	13
92079	weekdayNonpeak	36
92079	weekdayPMpeak	61
92079	weekendAMpeak	44
92079	weekendNonpeak	0
92079	weekendPMpeak	37
92081	weekdayAMpeak	41
92081	weekdayNonpeak	25
92081	weekdayPMpeak	40
92081	weekendAMpeak	56
92081	weekendNonpeak	17
92081	weekendPMpeak	53
92089	weekdayAMpeak	19
92089	weekdayNonpeak	12
92089	weekdayPMpeak	4
92089	weekendAMpeak	56
92089	weekendNonpeak	16
92089	weekendPMpeak	24
92161	weekdayAMpeak	58
92161	weekdayNonpeak	58
92161	weekdayPMpeak	13
92161	weekendAMpeak	44
92161	weekendNonpeak	21
92161	weekendPMpeak	44
92169	weekdayAMpeak	3
92169	weekdayNonpeak	11
92169	weekdayPMpeak	39
92169	weekendAMpeak	5
92169	weekendNonpeak	2
92169	weekendPMpeak	59
92241	weekdayAMpeak	63
92241	weekdayNonpeak	46
92241	weekdayPMpeak	53
92241	weekendAMpeak	38
92241	weekendNonpeak	22
92241	weekendPMpeak	8
92249	weekdayAMpeak	12
92249	weekdayNonpeak	46
92249	weekdayPMpeak	7
92249	weekendAMpeak	12
92249	weekendNonpeak	23
92249	weekendPMpeak	66
93011	weekdayAMpeak	18
93011	weekdayNonpeak	36
93011	weekdayPMpeak	50
93011	weekendAMpeak	57
93011	weekendNonpeak	58
93011	weekendPMpeak	46
93019	weekdayAMpeak	30
93019	weekdayNonpeak	12
93019	weekdayPMpeak	9
93019	weekendAMpeak	60
93019	weekendNonpeak	68
93019	weekendPMpeak	45
93021	weekdayAMpeak	45
93021	weekdayNonpeak	25
93021	weekdayPMpeak	52
93021	weekendAMpeak	23
93021	weekendNonpeak	27
93021	weekendPMpeak	55
93029	weekdayAMpeak	49
93029	weekdayNonpeak	54
93029	weekdayPMpeak	5
93029	weekendAMpeak	14
93029	weekendNonpeak	62
93029	weekendPMpeak	19
93031	weekdayAMpeak	18
93031	weekdayNonpeak	13
93031	weekdayPMpeak	15
93031	weekendAMpeak	12
93031	weekendNonpeak	17
93031	weekendPMpeak	16
93039	weekdayAMpeak	59
93039	weekdayNonpeak	62
93039	weekdayPMpeak	53
93039	weekendAMpeak	59
93039	weekendNonpeak	20
93039	weekendPMpeak	15
93041	weekdayAMpeak	40
93041	weekdayNonpeak	52
93041	weekdayPMpeak	42
93041	weekendAMpeak	41
93041	weekendNonpeak	19
93041	weekendPMpeak	12
93049	weekdayAMpeak	32
93049	weekdayNonpeak	6
93049	weekdayPMpeak	54
93049	weekendAMpeak	51
93049	weekendNonpeak	38
93049	weekendPMpeak	28
93131	weekdayAMpeak	19
93131	weekdayNonpeak	67
93131	weekdayPMpeak	16
93131	weekendAMpeak	66
93131	weekendNonpeak	42
93131	weekendPMpeak	42
93139	weekdayAMpeak	18
93139	weekdayNonpeak	13
93139	weekdayPMpeak	44
93139	weekendAMpeak	21
93139	weekendNonpeak	52
93139	weekendPMpeak	19
93201	weekdayAMpeak	59
93201	weekdayNonpeak	7
93201	weekdayPMpeak	58
93201	weekendAMpeak	27
93201	weekendNonpeak	32
93201	weekendPMpeak	63
95039	weekdayAMpeak	0
95039	weekdayNonpeak	56
95039	weekdayPMpeak	8
95039	weekendAMpeak	39
95039	weekendNonpeak	23
95039	weekendPMpeak	23
95041	weekdayAMpeak	51
95041	weekdayNonpeak	16
95041	weekdayPMpeak	49
95041	weekendAMpeak	10
95041	weekendNonpeak	53
95041	weekendPMpeak	28
95049	weekdayAMpeak	20
95049	weekdayNonpeak	2
95049	weekdayPMpeak	65
95049	weekendAMpeak	24
95049	weekendNonpeak	15
95049	weekendPMpeak	31
95051	weekdayAMpeak	35
95051	weekdayNonpeak	47
95051	weekdayPMpeak	35
95051	weekendAMpeak	49
95051	weekendNonpeak	68
95051	weekendPMpeak	29
95061	weekdayAMpeak	46
95061	weekdayNonpeak	46
95061	weekdayPMpeak	3
95061	weekendAMpeak	53
95061	weekendNonpeak	8
95061	weekendPMpeak	41
95069	weekdayAMpeak	14
95069	weekdayNonpeak	36
95069	weekdayPMpeak	40
95069	weekendAMpeak	16
95069	weekendNonpeak	36
95069	weekendPMpeak	14
95071	weekdayAMpeak	21
95071	weekdayNonpeak	66
95071	weekdayPMpeak	23
95071	weekendAMpeak	60
95071	weekendNonpeak	57
95071	weekendPMpeak	65
95079	weekdayAMpeak	2
95079	weekdayNonpeak	42
95079	weekdayPMpeak	0
95079	weekendAMpeak	40
95079	weekendNonpeak	13
95079	weekendPMpeak	3
95081	weekdayAMpeak	55
95081	weekdayNonpeak	18
95081	weekdayPMpeak	60
95081	weekendAMpeak	60
95081	weekendNonpeak	3
95081	weekendPMpeak	66
95089	weekdayAMpeak	14
95089	weekdayNonpeak	40
95089	weekdayPMpeak	59
95089	weekendAMpeak	26
95089	weekendNonpeak	67
95089	weekendPMpeak	42
95091	weekdayAMpeak	65
95091	weekdayNonpeak	14
95091	weekdayPMpeak	14
95091	weekendAMpeak	23
95091	weekendNonpeak	41
95091	weekendPMpeak	64
95099	weekdayAMpeak	19
95099	weekdayNonpeak	22
95099	weekdayPMpeak	49
95099	weekendAMpeak	24
95099	weekendNonpeak	47
95099	weekendPMpeak	5
95131	weekdayAMpeak	50
95131	weekdayNonpeak	34
95131	weekdayPMpeak	5
95131	weekendAMpeak	0
95131	weekendNonpeak	68
95131	weekendPMpeak	32
95139	weekdayAMpeak	28
95139	weekdayNonpeak	59
95139	weekdayPMpeak	41
95139	weekendAMpeak	38
95139	weekendNonpeak	34
95139	weekendPMpeak	1
95141	weekdayAMpeak	62
95141	weekdayNonpeak	26
95141	weekdayPMpeak	44
95141	weekendAMpeak	65
95141	weekendNonpeak	21
95141	weekendPMpeak	18
95149	weekdayAMpeak	57
95149	weekdayNonpeak	34
95149	weekdayPMpeak	50
95149	weekendAMpeak	11
95149	weekendNonpeak	16
95149	weekendPMpeak	55
95161	weekdayAMpeak	16
95161	weekdayNonpeak	56
95161	weekdayPMpeak	61
95161	weekendAMpeak	8
95161	weekendNonpeak	38
95161	weekendPMpeak	13
95169	weekdayAMpeak	18
95169	weekdayNonpeak	24
95169	weekdayPMpeak	46
95169	weekendAMpeak	33
95169	weekendNonpeak	31
95169	weekendPMpeak	9
95171	weekdayAMpeak	24
95171	weekdayNonpeak	25
95171	weekdayPMpeak	49
95171	weekendAMpeak	2
95171	weekendNonpeak	8
95171	weekendPMpeak	21
95179	weekdayAMpeak	3
95179	weekdayNonpeak	3
95179	weekdayPMpeak	23
95179	weekendAMpeak	46
95179	weekendNonpeak	23
95179	weekendPMpeak	35
95181	weekdayAMpeak	44
95181	weekdayNonpeak	5
95181	weekdayPMpeak	39
95181	weekendAMpeak	65
95181	weekendNonpeak	40
95181	weekendPMpeak	32
95189	weekdayAMpeak	63
95189	weekdayNonpeak	28
95189	weekdayPMpeak	27
95189	weekendAMpeak	36
95189	weekendNonpeak	64
95189	weekendPMpeak	34
95191	weekdayAMpeak	41
95191	weekdayNonpeak	33
95191	weekdayPMpeak	18
95191	weekendAMpeak	37
95191	weekendNonpeak	4
95191	weekendPMpeak	40
96011	weekdayAMpeak	54
96011	weekdayNonpeak	41
96011	weekdayPMpeak	26
96011	weekendAMpeak	59
96011	weekendNonpeak	25
96011	weekendPMpeak	62
96019	weekdayAMpeak	14
96019	weekdayNonpeak	27
96019	weekdayPMpeak	37
96019	weekendAMpeak	51
96019	weekendNonpeak	53
96019	weekendPMpeak	25
96021	weekdayAMpeak	41
96021	weekdayNonpeak	24
96021	weekdayPMpeak	58
96021	weekendAMpeak	31
96021	weekendNonpeak	27
96021	weekendPMpeak	14
96029	weekdayAMpeak	64
96029	weekdayNonpeak	3
96029	weekdayPMpeak	1
96029	weekendAMpeak	30
96029	weekendNonpeak	30
96029	weekendPMpeak	4
96031	weekdayAMpeak	48
96031	weekdayNonpeak	33
96031	weekdayPMpeak	22
96031	weekendAMpeak	54
96031	weekendNonpeak	36
96031	weekendPMpeak	45
96039	weekdayAMpeak	8
96039	weekdayNonpeak	25
96039	weekdayPMpeak	12
96039	weekendAMpeak	49
96039	weekendNonpeak	0
96039	weekendPMpeak	9
96101	weekdayAMpeak	59
96101	weekdayNonpeak	27
96101	weekdayPMpeak	31
96101	weekendAMpeak	8
96101	weekendNonpeak	68
96101	weekendPMpeak	9
96109	weekdayAMpeak	51
96109	weekdayNonpeak	11
96109	weekdayPMpeak	2
96109	weekendAMpeak	1
96109	weekendNonpeak	7
96109	weekendPMpeak	31
96121	weekdayAMpeak	15
96121	weekdayNonpeak	12
96121	weekdayPMpeak	41
96121	weekendAMpeak	29
96121	weekendNonpeak	1
96121	weekendPMpeak	54
96129	weekdayAMpeak	16
96129	weekdayNonpeak	22
96129	weekdayPMpeak	27
96129	weekendAMpeak	3
96129	weekendNonpeak	7
96129	weekendPMpeak	3
96131	weekdayAMpeak	50
96131	weekdayNonpeak	8
96131	weekdayPMpeak	65
96131	weekendAMpeak	48
96131	weekendNonpeak	20
96131	weekendPMpeak	59
96139	weekdayAMpeak	32
96139	weekdayNonpeak	30
96139	weekdayPMpeak	12
96139	weekendAMpeak	67
96139	weekendNonpeak	45
96139	weekendPMpeak	48
96141	weekdayAMpeak	58
96141	weekdayNonpeak	58
96141	weekdayPMpeak	10
96141	weekendAMpeak	5
96141	weekendNonpeak	24
96141	weekendPMpeak	27
96149	weekdayAMpeak	30
96149	weekdayNonpeak	14
96149	weekdayPMpeak	57
96149	weekendAMpeak	33
96149	weekendNonpeak	32
96149	weekendPMpeak	8
96151	weekdayAMpeak	67
96151	weekdayNonpeak	57
96151	weekdayPMpeak	35
96151	weekendAMpeak	31
96151	weekendNonpeak	12
96151	weekendPMpeak	47
96159	weekdayAMpeak	59
96159	weekdayNonpeak	61
96159	weekdayPMpeak	19
96159	weekendAMpeak	48
96159	weekendNonpeak	11
96159	weekendPMpeak	31
96161	weekdayAMpeak	37
96161	weekdayNonpeak	63
96161	weekdayPMpeak	57
96161	weekendAMpeak	21
96161	weekendNonpeak	53
96161	weekendPMpeak	27
96169	weekdayAMpeak	25
96169	weekdayNonpeak	53
96169	weekdayPMpeak	45
96169	weekendAMpeak	43
96169	weekendNonpeak	6
96169	weekendPMpeak	10
96171	weekdayAMpeak	63
96171	weekdayNonpeak	23
96171	weekdayPMpeak	26
96171	weekendAMpeak	6
96171	weekendNonpeak	12
96171	weekendPMpeak	25
96179	weekdayAMpeak	26
96179	weekdayNonpeak	29
96179	weekdayPMpeak	38
96179	weekendAMpeak	14
96179	weekendNonpeak	37
96179	weekendPMpeak	12
96181	weekdayAMpeak	51
96181	weekdayNonpeak	20
96181	weekdayPMpeak	31
96181	weekendAMpeak	60
96181	weekendNonpeak	17
96181	weekendPMpeak	54
96189	weekdayAMpeak	45
96189	weekdayNonpeak	5
96189	weekdayPMpeak	17
96189	weekendAMpeak	19
96189	weekendNonpeak	64
96189	weekendPMpeak	25
96201	weekdayAMpeak	37
96201	weekdayNonpeak	10
96201	weekdayPMpeak	20
96201	weekendAMpeak	16
96201	weekendNonpeak	30
96201	weekendPMpeak	43
96209	weekdayAMpeak	42
96209	weekdayNonpeak	41
96209	weekdayPMpeak	65
96209	weekendAMpeak	22
96209	weekendNonpeak	49
96209	weekendPMpeak	54
96219	weekdayAMpeak	58
96219	weekdayNonpeak	7
96219	weekdayPMpeak	19
96219	weekendAMpeak	25
96219	weekendNonpeak	23
96219	weekendPMpeak	19
96221	weekdayAMpeak	68
96221	weekdayNonpeak	68
96221	weekdayPMpeak	48
96221	weekendAMpeak	29
96221	weekendNonpeak	63
96221	weekendPMpeak	25
96229	weekdayAMpeak	14
96229	weekdayNonpeak	61
96229	weekdayPMpeak	41
96229	weekendAMpeak	26
96229	weekendNonpeak	45
96229	weekendPMpeak	6
96231	weekdayAMpeak	8
96231	weekdayNonpeak	8
96231	weekdayPMpeak	38
96231	weekendAMpeak	6
96231	weekendNonpeak	18
96231	weekendPMpeak	32
96239	weekdayAMpeak	57
96239	weekdayNonpeak	42
96239	weekdayPMpeak	40
96239	weekendAMpeak	6
96239	weekendNonpeak	55
96239	weekendPMpeak	55
96241	weekdayAMpeak	65
96241	weekdayNonpeak	17
96241	weekdayPMpeak	24
96241	weekendAMpeak	7
96241	weekendNonpeak	52
96241	weekendPMpeak	59
96249	weekdayAMpeak	67
96249	weekdayNonpeak	0
96249	weekdayPMpeak	41
96249	weekendAMpeak	27
96249	weekendNonpeak	57
96249	weekendPMpeak	56
96251	weekdayAMpeak	56
96251	weekdayNonpeak	67
96251	weekdayPMpeak	16
96251	weekendAMpeak	10
96251	weekendNonpeak	13
96251	weekendPMpeak	9
96259	weekdayAMpeak	27
96259	weekdayNonpeak	58
96259	weekdayPMpeak	43
96259	weekendAMpeak	16
96259	weekendNonpeak	53
96259	weekendPMpeak	46
96261	weekdayAMpeak	22
96261	weekdayNonpeak	56
96261	weekdayPMpeak	55
96261	weekendAMpeak	7
96261	weekendNonpeak	35
96261	weekendPMpeak	13
96269	weekdayAMpeak	22
96269	weekdayNonpeak	13
96269	weekdayPMpeak	23
96269	weekendAMpeak	48
96269	weekendNonpeak	58
96269	weekendPMpeak	30
96271	weekdayAMpeak	18
96271	weekdayNonpeak	19
96271	weekdayPMpeak	61
96271	weekendAMpeak	0
96271	weekendNonpeak	15
96271	weekendPMpeak	9
96291	weekdayAMpeak	32
96291	weekdayNonpeak	37
96291	weekdayPMpeak	57
96291	weekendAMpeak	53
96291	weekendNonpeak	67
96291	weekendPMpeak	1
96299	weekdayAMpeak	27
96299	weekdayNonpeak	61
96299	weekdayPMpeak	22
96299	weekendAMpeak	64
96299	weekendNonpeak	2
96299	weekendPMpeak	27
98011	weekdayAMpeak	29
98011	weekdayNonpeak	40
98011	weekdayPMpeak	11
98011	weekendAMpeak	15
98011	weekendNonpeak	41
98011	weekendPMpeak	17
98019	weekdayAMpeak	59
98019	weekdayNonpeak	10
98019	weekdayPMpeak	39
98019	weekendAMpeak	1
98019	weekendNonpeak	29
98019	weekendPMpeak	63
98021	weekdayAMpeak	38
98021	weekdayNonpeak	23
98021	weekdayPMpeak	52
98021	weekendAMpeak	20
98021	weekendNonpeak	28
98021	weekendPMpeak	13
98029	weekdayAMpeak	67
98029	weekdayNonpeak	4
98029	weekdayPMpeak	64
98029	weekendAMpeak	38
98029	weekendNonpeak	14
98029	weekendPMpeak	33
98031	weekdayAMpeak	12
98031	weekdayNonpeak	5
98031	weekdayPMpeak	60
98031	weekendAMpeak	49
98031	weekendNonpeak	36
98031	weekendPMpeak	62
98039	weekdayAMpeak	33
98039	weekdayNonpeak	44
98039	weekdayPMpeak	49
98039	weekendAMpeak	63
98039	weekendNonpeak	63
98039	weekendPMpeak	65
98041	weekdayAMpeak	7
98041	weekdayNonpeak	22
98041	weekdayPMpeak	43
98041	weekendAMpeak	46
98041	weekendNonpeak	47
98041	weekendPMpeak	38
98049	weekdayAMpeak	55
98049	weekdayNonpeak	16
98049	weekdayPMpeak	0
98049	weekendAMpeak	0
98049	weekendNonpeak	66
98049	weekendPMpeak	38
98051	weekdayAMpeak	54
98051	weekdayNonpeak	63
98051	weekdayPMpeak	5
98051	weekendAMpeak	5
98051	weekendNonpeak	4
98051	weekendPMpeak	53
98059	weekdayAMpeak	12
98059	weekdayNonpeak	64
98059	weekdayPMpeak	54
98059	weekendAMpeak	3
98059	weekendNonpeak	9
98059	weekendPMpeak	44
98061	weekdayAMpeak	14
98061	weekdayNonpeak	43
98061	weekdayPMpeak	0
98061	weekendAMpeak	26
98061	weekendNonpeak	34
98061	weekendPMpeak	55
98069	weekdayAMpeak	48
98069	weekdayNonpeak	31
98069	weekdayPMpeak	52
98069	weekendAMpeak	64
98069	weekendNonpeak	34
98069	weekendPMpeak	67
98071	weekdayAMpeak	49
98071	weekdayNonpeak	64
98071	weekdayPMpeak	15
98071	weekendAMpeak	1
98071	weekendNonpeak	18
98071	weekendPMpeak	5
98079	weekdayAMpeak	42
98079	weekdayNonpeak	40
98079	weekdayPMpeak	58
98079	weekendAMpeak	68
98079	weekendNonpeak	7
98079	weekendPMpeak	12
98091	weekdayAMpeak	48
98091	weekdayNonpeak	65
98091	weekdayPMpeak	32
98091	weekendAMpeak	62
98091	weekendNonpeak	20
98091	weekendPMpeak	64
98099	weekdayAMpeak	18
98099	weekdayNonpeak	0
98099	weekdayPMpeak	4
98099	weekendAMpeak	44
98099	weekendNonpeak	66
98099	weekendPMpeak	28
98231	weekdayAMpeak	13
98231	weekdayNonpeak	2
98231	weekdayPMpeak	21
98231	weekendAMpeak	58
98231	weekendNonpeak	59
98231	weekendPMpeak	53
98239	weekdayAMpeak	25
98239	weekdayNonpeak	34
98239	weekdayPMpeak	35
98239	weekendAMpeak	56
98239	weekendNonpeak	67
98239	weekendPMpeak	9
99011	weekdayAMpeak	38
99011	weekdayNonpeak	63
99011	weekdayPMpeak	15
99011	weekendAMpeak	46
99011	weekendNonpeak	39
99011	weekendPMpeak	43
99019	weekdayAMpeak	47
99019	weekdayNonpeak	5
99019	weekdayPMpeak	58
99019	weekendAMpeak	67
99019	weekendNonpeak	14
99019	weekendPMpeak	17
99021	weekdayAMpeak	66
99021	weekdayNonpeak	64
99021	weekdayPMpeak	59
99021	weekendAMpeak	55
99021	weekendNonpeak	66
99021	weekendPMpeak	19
99029	weekdayAMpeak	17
99029	weekdayNonpeak	19
99029	weekdayPMpeak	52
99029	weekendAMpeak	17
99029	weekendNonpeak	59
99029	weekendPMpeak	68
99031	weekdayAMpeak	24
99031	weekdayNonpeak	66
99031	weekdayPMpeak	15
99031	weekendAMpeak	52
99031	weekendNonpeak	28
99031	weekendPMpeak	44
99039	weekdayAMpeak	37
99039	weekdayNonpeak	13
99039	weekdayPMpeak	2
99039	weekendAMpeak	5
99039	weekendNonpeak	65
99039	weekendPMpeak	67
99041	weekdayAMpeak	56
99041	weekdayNonpeak	66
99041	weekdayPMpeak	32
99041	weekendAMpeak	21
99041	weekendNonpeak	66
99041	weekendPMpeak	40
99049	weekdayAMpeak	18
99049	weekdayNonpeak	68
99049	weekdayPMpeak	62
99049	weekendAMpeak	28
99049	weekendNonpeak	10
99049	weekendPMpeak	31
99161	weekdayAMpeak	60
99161	weekdayNonpeak	39
99161	weekdayPMpeak	33
99161	weekendAMpeak	7
99161	weekendNonpeak	17
99161	weekendPMpeak	5
99171	weekdayAMpeak	24
99171	weekdayNonpeak	19
99171	weekdayPMpeak	35
99171	weekendAMpeak	35
99171	weekendNonpeak	30
99171	weekendPMpeak	54
99181	weekdayAMpeak	8
99181	weekdayNonpeak	63
99181	weekdayPMpeak	65
99181	weekendAMpeak	50
99181	weekendNonpeak	35
99181	weekendPMpeak	0
99189	weekdayAMpeak	60
99189	weekdayNonpeak	63
99189	weekdayPMpeak	65
99189	weekendAMpeak	27
99189	weekendNonpeak	2
99189	weekendPMpeak	35
